StoreID,StreetAddress,address1,address2,city,stateAddress,postalCode,type,chainCode,latitude,longitude
8307,500 Nj-38,500 Nj-38,,Cherry Hill,NJ,08034,1,TRU,39.9377434,-75.0462602
8306,409 Almonesson Road,409 Almonesson Road,,Deptford,NJ,08096,1,TRU,39.8309871,-75.1026216
8305,3401 Aramingo Avenue,3401 Aramingo Avenue,,Philadelphia,PA,19134,1,TRU,39.9912159,-75.100288
8304,5521 Leesburg Pike,5521 Leesburg Pike,,Baileys Crossroads,VA,22041,1,TRU,38.8472068,-77.1243918
8303,250 Mall Blvd,250 Mall Blvd,,King Of Prussia,PA,19406,1,TRU,40.0922378,-75.3900202
8302,2 Airport Square,2 Airport Square,,North Wales,PA,19454,1,TRU,40.2395085,-75.2404249
5657,4635 Chino Hills Pkwy,4635 Chino Hills Pkwy,,Chino Hills,CA,91709,1,TRU,33.9804232,-117.7033066
5654,1445 Montebello Blvd.,1445 Montebello Blvd.,,Montebello,CA,90640,1,TRU,34.0343241,-118.0942927
8309,2703-2817 South Third S,2703-2817 South Third S,,Philadelphia,PA,19148,1,TRU,39.9131295,-75.1528837
8308,2045 Cottman Ave,2045 Cottman Ave,,Philadelphia,PA,19149,1,TRU,40.0509885,-75.0648181
5821,202 Walnut Street,202 Walnut Street,,Redwood City,CA,94063,1,TRU,37.493111,-122.226136
5820,370 Northridge Circle Northridge Mall,370 Northridge Circle,Northridge Mall,Salinas,CA,93906,1,TRU,36.7169,-121.658187
8864,6380 North Point Pkwy,6380 North Point Pkwy,,Alpharetta,GA,30022,1,BRU,34.0443899,-84.2914536
8865,7350 W. Commercial Blvd,7350 W. Commercial Blvd,,Lauderhill,FL,33319,1,BRU,26.1926423,-80.2491694
5825,4505 Century Blvd.,4505 Century Blvd.,,Pittsburg,CA,94565,1,TRU,38.0074672,-121.8375431
5824,1919 East 20th St.,1919 East 20th St.,,Chico,CA,95928,1,TRU,39.725759,-121.8054834
8860,5731 Nolensville Pike,5731 Nolensville Pike,,Nashville,TN,37211,1,BRU,36.0481352,-86.7150511
8861,11930 Pines Blvd,11930 Pines Blvd,,Pembroke Pines,FL,33026,1,BRU,26.0060306,-80.3092838
9285,5660 Touhy Ave,5660 Touhy Ave,,Niles,IL,60714,1,BRU,42.0148278,-87.7698566
9284,26520 Lorain Road,26520 Lorain Road,,North Olmsted,OH,44070,1,BRU,41.4204767,-81.9162855
9287,1705 West Newman Rd,1705 West Newman Rd,,Okemos,MI,48864,1,TRU,42.7223377,-84.4110349
9281,2335 Market Place Drive,2335 Market Place Drive,,Rochester,NY,14623,1,BRU,43.0786173,-77.6326271
9280,4936 Baldwin Road,4936 Baldwin Road,,Orion,MI,48359,1,BRU,42.707229,-83.3110622
8868,2139 North Highland,2139 North Highland,,Jackson,TN,38305,1,TRU,35.6614037,-88.8300199
9282,1569 Niagara Falls Blvd,1569 Niagara Falls Blvd,,Buffalo,NY,14228,1,BRU,42.998153,-78.8197982
7517,Nys I-480 & Rt. 31 Gr Northern Mall,Nys I-480 & Rt. 31,Gr Northern Mall,Clay,NY,13041,1,TRU,43.1872358,-76.2241231
7515,5 Dayton Road,5 Dayton Road,,Waterford,CT,06385,1,TRU,41.3723639,-72.1341605
7514,85 Gosling Road,85 Gosling Road,,Newington,NH,03801,1,TRU,43.0941501,-70.7957126
7513,303 Maine Mall Road,303 Maine Mall Road,,South Portland,ME,04106,1,TRU,43.6367663,-70.33787
7512,86 Swansea Mall Dr.,86 Swansea Mall Dr.,,Swansea,MA,02777,1,TRU,41.7513812,-71.2156509
7511,2 Keller Street,2 Keller Street,,Manchester,NH,03103,1,TRU,42.9537103,-71.4429352
7510,1471 New Britain Ave,1471 New Britain Ave,,West Hartford,CT,06110,1,TRU,41.7239536,-72.7571704
8905,9959 Colerain Ave,9959 Colerain Ave,,Cincinnati,OH,45251,1,TRU,39.2535604,-84.6007288
7006,5910 Eastex Freeway,5910 Eastex Freeway,,Beaumont,TX,77708,1,TRU,30.1284952,-94.157107
8903,7960 Connector Drive,7960 Connector Drive,,Florence,KY,41042,1,TRU,38.9921086,-84.6542854
8902,8250 Castleton Corner,8250 Castleton Corner,,Indianapolis,IN,46250,1,TRU,39.906516,-86.0706809
5841,1425 Shaw Ave,1425 Shaw Ave,,Clovis,CA,93611,1,TRU,36.8098714,-119.6900566
6063,486 Randall Rd,486 Randall Rd,,South Elgin,IL,60177,1,TRU,41.978083,-88.3437148
7044,137 Northshore Blvd.,137 Northshore Blvd.,,Slidell,LA,70460,1,TRU,30.3047937,-89.8272332
7047,9333 Research Blvd Blg A. Suite 200,9333 Research Blvd,Blg A. Suite 200,Austin,TX,78759,1,TRU,30.3840236,-97.7399324
7046,16618 Sw Freeway,16618 Sw Freeway,,Sugar Land,TX,77478,1,TRU,29.5934603,-95.6330167
7040,4600 Hardy Street,4600 Hardy Street,,Hattiesburg,MS,39402,1,TRU,31.3222292,-89.3586595
7043,3405 Gerstner Memorial,3405 Gerstner Memorial,,Lake Charles,LA,70607,1,TRU,30.1960538,-93.1791641
6304,445 Us Highway 46,445 Us Highway 46,,Totowa,NJ,07512,1,TRU,40.8946747,-74.2337337
6307,1701-45 Us Highway 22,1701-45 Us Highway 22,,Watchung,NJ,07069,1,TRU,40.6512504,-74.4086326
6794,100 Citadel Dr. Ste 313 The Citadel,100 Citadel Dr. Ste 313,The Citadel,City Of Commerce,CA,90040,1,TRU,34.006156,-118.1516239
6306,250 East Route 4,250 East Route 4,,Paramus,NJ,07652,1,TRU,40.9143512,-74.0515619
6041,200 E. Kimberly Road,200 E. Kimberly Road,,Davenport,IA,52806,1,TRU,41.5611385,-90.5695401
6068,3250 South Linden,3250 South Linden,,Flint,MI,48507,1,TRU,42.9807533,-83.7733568
6651,152 The Arches Circle Tanger Outlets,152 The Arches Circle,Tanger Outlets,Deer Park,NY,11729,1,TRU,40.7629048,-73.3051374
6650,801 Tanger Mall Drive Tanger Outlets Riverhea,801 Tanger Mall Drive,Tanger Outlets Riverhea,Riverhead,NY,11901,1,TRU,40.9195219,-72.7170047
5857,5461 Lone Tree Way,5461 Lone Tree Way,,Brentwood,CA,94513,1,BRU,37.9613132,-121.7496294
5858,1930 N. Davis Rd.,1930 N. Davis Rd.,,Salinas,CA,93907,1,BRU,36.7191652,-121.6677482
6385,300 Quaker Lane,300 Quaker Lane,,Warwick,RI,02886,1,BRU,41.6895823,-71.4988722
6384,300 Andover Street,300 Andover Street,,Peabody,MA,01960,1,BRU,42.5494168,-70.9544974
6387,600 Lehigh Valley Mall,600 Lehigh Valley Mall,,Whitehall,PA,18052,1,BRU,40.6339417,-75.476982
6386,545 Highway 17 South,545 Highway 17 South,,Paramus,NJ,07652,1,BRU,40.9577093,-74.0757081
6380,5700 Leesburg Pike,5700 Leesburg Pike,,Falls Church,VA,22041,1,BRU,38.8500714,-77.1263004
6383,450 Grossman Drive,450 Grossman Drive,,Braintree,MA,02184,1,BRU,42.2156064,-70.9993708
6382,1280 Us Highway 22 St. James,1280 Us Highway 22,St. James,Phillipsburg,NJ,08865,1,TRU,40.678024,-75.145332
6389,139-19 20th Avenue,139-19 20th Avenue,,College Point,NY,11356,1,BRU,40.7823546,-73.8284765
6388,1255 So. Washington St,1255 So. Washington St,,North Attleboro,MA,02760,1,BRU,41.938534,-71.3519366
5818,1082 Blossom Hill Road,1082 Blossom Hill Road,,San Jose,CA,95123,1,TRU,37.2497447,-121.8724367
5670,4835 East Ray Road,4835 East Ray Road,,Phoenix,AZ,85044,1,BRU,33.3193317,-111.9796026
8738,2800 S.w. College Rd.,2800 S.w. College Rd.,,Ocala,FL,34474,1,TRU,29.1634916,-82.1695628
8736,3550 N. Federal Highway,3550 N. Federal Highway,,Jensen Beach,FL,34957,1,TRU,27.2464096,-80.2736318
8737,6233 Tacoma Drive,6233 Tacoma Drive,,Port Richey,FL,34668,1,TRU,28.2977625,-82.7115763
8734,3770 Us Hwy 98 North,3770 Us Hwy 98 North,,Lakeland,FL,33809,1,TRU,28.0908513,-81.9748483
8735,1900 Tyrone Blvd.,1900 Tyrone Blvd.,,Saint Petersburg,FL,33710,1,TRU,27.7881423,-82.7243159
8732,1972 Wells Rd.,1972 Wells Rd.,,Orange Park,FL,32073,1,TRU,30.1849961,-81.7410221
8733,6711 W. Newberry Rd,6711 W. Newberry Rd,,Gainesville,FL,32605,1,TRU,29.6569384,-82.4144448
8730,1625 Apalachee Parkway,1625 Apalachee Parkway,,Tallahassee,FL,32301,1,TRU,30.4326682,-84.2529128
8731,512 Cortez Rd. West,512 Cortez Rd. West,,Bradenton,FL,34207,1,TRU,27.4637737,-82.5678446
9528,1150 S. Ironton,1150 S. Ironton,,Aurora,CO,80012-7022,1,TRU,39.6956328,-104.8629345
9529,3730 N. Citadel Drive,3730 N. Citadel Drive,,Colorado Springs,CO,80909-5306,1,TRU,38.846464,-104.758773
8867,8060 Giacosa Place,8060 Giacosa Place,,Memphis,TN,38133,1,TRU,35.1995791,-89.7944314
9257,1965 Star Shoot Parkway,1965 Star Shoot Parkway,,Lexington,KY,40509,1,BRU,38.0257053,-84.4196533
9254,1240 Doral Drive,1240 Doral Drive,,Poland,OH,44514,1,BRU,41.0308097,-80.6310395
9255,G-3274 South Linden Roa,G-3274 South Linden Roa,,Flint,MI,48507,1,BRU,42.9799418,-83.773331
9520,8330 North Broadway,8330 North Broadway,,Kansas City,MO,64118-1199,1,TRU,39.2442084,-94.5859654
9521,3435 Oakview Drive,3435 Oakview Drive,,Omaha,NE,68144,1,TRU,41.226331,-96.1369499
9250,32471 Gratiot Ave.,32471 Gratiot Ave.,,Roseville,MI,48066,1,BRU,42.5359109,-82.9117125
9251,2001 Park Manor Blvd.,2001 Park Manor Blvd.,,Pittsburgh,PA,15205,1,TRU,40.4518981,-80.1679925
8286,7400 Las Vegas Blvd S Las Vegas Outlet,7400 Las Vegas Blvd S,Las Vegas Outlet,Las Vegas,NV,89123,1,TRU,36.0539333,-115.1689283
5671,8165 Fletcher Parkway,8165 Fletcher Parkway,,La Mesa,CA,91942,1,BRU,32.7752874,-117.0214552
5672,2575 East Imperial High,2575 East Imperial High,,Brea,CA,92821,1,BRU,33.9133933,-117.8663384
8285,114 N Chris Columbus Bv Atlantic City Outlet,114 N Chris Columbus Bv,Atlantic City Outlet,Atlantic City,NJ,08401,1,TRU,39.3602601,-74.4394924
5674,2150 N Rainbow Blvd,2150 N Rainbow Blvd,,Las Vegas,NV,89108,1,BRU,36.1984712,-115.238538
5675,2340 North Rose Avenue,2340 North Rose Avenue,,Oxnard,CA,93030,1,BRU,34.223557,-119.1552585
5677,7886 N. Van Nuys Blvd,7886 N. Van Nuys Blvd,,Van Nuys,CA,91402,1,BRU,34.2158379,-118.4474653
5678,11540 South Street,11540 South Street,,Cerritos,CA,90703,1,BRU,33.8572669,-118.0872566
5679,7540 W. Bell Road,7540 W. Bell Road,,Glendale,AZ,85308,1,BRU,33.6398786,-112.2216712
8288,12801 West Sunrise Blvd Sawgrass Mills Outlet,12801 West Sunrise Blvd,Sawgrass Mills Outlet,Sunrise,FL,33323,1,TRU,26.151701,-80.320787
8289,999-16 Montauk Highway Southport Plaza,999-16 Montauk Highway,Southport Plaza,Shirley,NY,11967,1,TRU,40.8036284,-72.8602795
7707,260 Ridge Way Rd.,260 Ridge Way Rd.,,Flowood,MS,39232,1,BRU,32.3411977,-90.0680367
6509,88 Dunning Rd.,88 Dunning Rd.,,Middletown,NY,10940,1,BRU,41.4529798,-74.3746305
6508,1220 Hooper Ave,1220 Hooper Ave,,Toms River,NJ,08753,1,BRU,39.9819719,-74.1839689
7703,6851 Veterans Blvd.,6851 Veterans Blvd.,,Metairie,LA,70003,1,BRU,30.0065726,-90.2162826
5579,1295 East 19th St,1295 East 19th St,,Upland,CA,91784,1,TRU,34.1330878,-117.6332821
6503,98 Nj-10,98 Nj-10,,East Hanover,NJ,07936,1,BRU,40.8117397,-74.3840669
6502,2601 Veterans Pkwy,2601 Veterans Pkwy,,Springfield,IL,62704,1,BRU,39.7694599,-89.7092729
5573,320 Winecup Way Firewheel Town Center,320 Winecup Way,Firewheel Town Center,Garland,TX,75040,1,TRU,32.9521771,-96.6132708
6333,66-26 Metropolitan Aven,66-26 Metropolitan Aven,,Flushing,NY,11379,1,TRU,40.7115027,-73.8918278
5571,Shops At Midtown Miami 3401 N. Miami Ave,Shops At Midtown Miami,3401 N. Miami Ave,Miami,FL,33127,1,TRU,25.807479,-80.194315
6504,990 Plaza Blvd,990 Plaza Blvd,,Lancaster,PA,17601,1,BRU,40.0658247,-76.3449292
6378,108 Veterans Memorial King Kullen Plaza,108 Veterans Memorial,King Kullen Plaza,Commack,NY,11725,1,BRU,40.8383854,-73.2843159
6379,2137 Nj-38,2137 Nj-38,,Cherry Hill,NJ,08002,1,BRU,39.9364156,-75.0259593
6074,3130 Alpine Ave,3130 Alpine Ave,,Grand Rapids,MI,49544,1,TRU,43.0199616,-85.6864526
6072,6207 South Westnedge Av,6207 South Westnedge Av,,Portage,MI,49002,1,TRU,42.227123,-85.5867067
6070,3445-28th Street Se,3445-28th Street Se,,Grand Rapids,MI,49512,1,TRU,42.9137055,-85.5818214
6370,1120 Hurffville Road,1120 Hurffville Road,,Deptford,NJ,08096,1,BRU,39.8366022,-75.0900217
6371,1336 Bristol Pike,1336 Bristol Pike,,Bensalem,PA,19020,1,BRU,40.0735437,-74.9664414
9553,9330 Sheridan Boulevard,9330 Sheridan Boulevard,,Westminster,CO,80030-6304,1,BRU,39.8661663,-105.051137
9552,1501 West Arbrook Blvd,1501 West Arbrook Blvd,,Arlington,TX,76015,1,BRU,32.6853805,-97.1350698
6374,5181 Sunrise Highway,5181 Sunrise Highway,,Bohemia,NY,11716,1,BRU,40.7648652,-73.0923669
6375,100 Promenade Boulevard,100 Promenade Boulevard,,Bridgewater,NJ,08807,1,BRU,40.5618234,-74.5554301
6376,1317 New Churchmans Rd,1317 New Churchmans Rd,,Newark,DE,19713,1,BRU,39.6918375,-75.666594
6377,2700 Route 22 East,2700 Route 22 East,,Union,NJ,07083,1,BRU,40.6866464,-74.3105398
5115,6507 Springfield Mall Springfield Town Center,6507 Springfield Mall,Springfield Town Center,Springfield,VA,22150,1,TRU,38.7743623,-77.1743759
8348,660 Market Place Dr.,660 Market Place Dr.,,Bel Air,MD,21014,1,TRU,39.5225645,-76.3521212
5138,1650 Premium Outlet Blv Chicago Premium Outlet,1650 Premium Outlet Blv,Chicago Premium Outlet,Aurora,IL,60502,1,TRU,41.800478,-88.2739699
8342,3101 Plank Road,3101 Plank Road,,Fredericksburg,VA,22404,1,TRU,38.2966592,-77.5153055
8341,14603 Telegraph Rd.,14603 Telegraph Rd.,,Woodbridge,VA,22194,1,TRU,38.6373971,-77.2912885
8340,655 E Jubal Early Dr,655 E Jubal Early Dr,,Winchester,VA,22601,1,TRU,39.1641358,-78.1625647
8347,142 Executive Drive,142 Executive Drive,,Danville,VA,24541,1,TRU,36.5932738,-79.4307125
5132,11211 120th Avenue Pleasant Prairie Outlet,11211 120th Avenue,Pleasant Prairie Outlet,Pleasant Prairie,WI,53158,1,TRU,42.5164854,-87.948569
8345,1730 Valley Mall Road Hagerstown,1730 Valley Mall Road,Hagerstown,Hagerstown,MD,21740,1,TRU,39.6271475,-77.7723392
6437,8160 Mall Parkway,8160 Mall Parkway,,Lithonia,GA,30058-2545,1,BRU,33.6928713,-84.091313
6432,9280 Rosedale Highway,9280 Rosedale Highway,,Bakersfield,CA,93312,1,BRU,35.3859624,-119.1053816
6431,31250 Court House Dr,31250 Court House Dr,,Union City,CA,94587,1,BRU,37.6018764,-122.0648031
6430,200 Running Hill Road Suite 6,200 Running Hill Road,Suite 6,South Portland,ME,04106,1,BRU,43.6345648,-70.3465882
5615,1335 West Avenue K,1335 West Avenue K,,Lancaster,CA,93534,1,TRU,34.6765838,-118.1547729
6439,12153 Jefferson Ave,12153 Jefferson Ave,,Newport News,VA,23602,1,BRU,37.1086613,-76.4987307
6438,45 Hotel Circle,45 Hotel Circle,,Albuquerque,NM,87123,1,BRU,35.0832303,-106.5290962
8368,235 Park Plaza,235 Park Plaza,,Altoona,PA,16602,1,TRU,40.4705594,-78.4037398
8909,1650 East County Line R,1650 East County Line R,,Indianapolis,IN,46227,1,TRU,39.6360694,-86.1298564
7557,801 Bass Pro Dr Nw 620 Outlets Of Des Moines,801 Bass Pro Dr Nw 620,Outlets Of Des Moines,Altoona,IA,50009,1,TRU,41.658355,-93.516027
7554,1600 Premium Outlets Norfolk,1600 Premium Outlets,Norfolk,Norfolk,VA,23502,1,TRU,36.8825373,-76.1973754
7009,17776 State Highway 249 Suite 1,17776 State Highway 249,Suite 1,Houston,TX,77064,1,TRU,29.9602085,-95.5439362
7002,5651 Fairmont Parkway,5651 Fairmont Parkway,,Pasadena,TX,77505,1,TRU,29.6525628,-95.154022
9021,13000 Folsom Blvd Folsom Outlets,13000 Folsom Blvd,Folsom Outlets,Folsom,CA,95630,1,TRU,38.6437307,-121.1876531
7004,9730 Katy Freeway,9730 Katy Freeway,,Houston,TX,77024,1,TRU,29.7874227,-95.5351897
7007,8270 Agora Pkwy,8270 Agora Pkwy,,Selma,TX,78154,1,TRU,29.569896,-98.3248819
9022,4526 Baldwin Rd Great Lakes Crossing,4526 Baldwin Rd,Great Lakes Crossing,Auburn Hills,MI,48326,1,TRU,42.7025943,-83.2994742
8906,4805 Outer Loop Road,4805 Outer Loop Road,,Louisville,KY,40219,1,TRU,38.1388016,-85.674311
6753,61-35 Junction Blvd Rego Park Center,61-35 Junction Blvd,Rego Park Center,Rego Park,NY,11374,1,TRU,40.733111,-73.8628447
5189,11850 Ne Executive Dr Edinburgh Prem Outlets,11850 Ne Executive Dr,Edinburgh Prem Outlets,Edinburgh,IN,46124,1,TRU,39.3098588,-85.9612122
6756,7676 Polo Ground Blvd,7676 Polo Ground Blvd,,Memphis,TN,38125,1,TRU,35.0524867,-89.8078291
6755,6001 West Sample Road,6001 West Sample Road,,Coral Springs,FL,33067,1,TRU,26.2752351,-80.2054816
8934,851 S. 30th Street,851 S. 30th Street,,Heath,OH,43056,1,TRU,40.0298358,-82.4450396
5819,2179 Monterey Highway,2179 Monterey Highway,,San Jose,CA,95125,1,TRU,37.3035474,-121.8668995
8936,3400 N Morrison Rd,3400 N Morrison Rd,,Muncie,IN,47304,1,TRU,40.2208018,-85.440305
8930,7800 Montgomery Road,7800 Montgomery Road,,Cincinnati,OH,45236,1,TRU,39.196875,-84.3790099
8931,2500 N. Fairfield Rd,2500 N. Fairfield Rd,,Beavercreek,OH,45431,1,TRU,39.7644664,-84.050359
8933,2846 Mountaineer Blvd,2846 Mountaineer Blvd,,Charleston,WV,25309,1,TRU,38.317074,-81.7198221
5810,718 West Hammer Lane,718 West Hammer Lane,,Stockton,CA,95210,1,TRU,38.0198546,-121.3214422
8834,2830 East Franklin Blvd,2830 East Franklin Blvd,,Gastonia,NC,28056,1,TRU,35.2617619,-81.1299023
8837,877 Brevard Rd.,877 Brevard Rd.,,Asheville,NC,28806,1,TRU,35.5288023,-82.6077611
7518,4505 Commercial Drive,4505 Commercial Drive,,New Hartford,NY,13413,1,TRU,43.0849458,-75.321279
5814,130 East El Camino Real,130 East El Camino Real,,Sunnyvale,CA,94087,1,TRU,37.3656425,-122.03172
8830,2680 David Mcleod Bvld.,2680 David Mcleod Bvld.,,Florence,SC,29501,1,TRU,34.187269,-79.833885
5817,24011 Hesperian Blvd,24011 Hesperian Blvd,,Hayward,CA,94541,1,TRU,37.652424,-122.1115876
8894,1214 Bridford Pkwy,1214 Bridford Pkwy,,Greensboro,NC,27407,1,BRU,36.0576901,-79.9027554
8893,708 W. State Road 436,708 W. State Road 436,,Altamonte Springs,FL,32714,1,BRU,28.6633366,-81.4133548
6429,169 Hale Road,169 Hale Road,,Manchester,CT,06040,1,BRU,41.8126045,-72.5316076
7078,17 Prime Outlets Blvd,17 Prime Outlets Blvd,,Lee,MA,01238,1,TRU,42.2942924,-73.2342826
7074,1600 Water St,1600 Water St,,Laredo,TX,78040,1,TRU,27.501943,-99.5120716
9223,3030 Sheridan Drive,3030 Sheridan Drive,,Amherst,NY,14226,1,TRU,42.9816659,-78.8212995
7076,1155 Buck Creek Rd Outlet Shoppes Bluegras,1155 Buck Creek Rd,Outlet Shoppes Bluegras,Simpsonville,KY,40067,1,TRU,38.2059821,-85.3515396
7077,2700 Potomac Mills Cir,2700 Potomac Mills Cir,,Woodbridge,VA,22192,1,TRU,38.6433389,-77.2951029
7071,10600 Quil Ceda Blvd Seattle Premium Outlet,10600 Quil Ceda Blvd,Seattle Premium Outlet,Marysville,WA,98271-8081,1,TRU,48.093531,-122.188311
7073,500 North H69 Corpus Christi Bay,500 North H69,Corpus Christi Bay,Robstown,TX,78380,1,TRU,27.7934945,-97.6494666
6555,50 Holyoke Street Ingleside Mall,50 Holyoke Street,Ingleside Mall,Holyoke,MA,01040,1,BRU,42.1691734,-72.6408633
6978,18 West Lightcap Rd Space1005,18 West Lightcap Rd,Space1005,Pottstown,PA,19464,1,TRU,40.236109,-75.5693365
7828,2500 E. Elliott Street,2500 E. Elliott Street,,Wichita Falls,TX,76308,1,TRU,33.8664257,-98.5305331
7822,2412 S Stemmons Fwy,2412 S Stemmons Fwy,,Lewisville,TX,75067,1,TRU,33.007269,-96.9690217
7821,5609 E. Rogers Ave.,5609 E. Rogers Ave.,,Fort Smith,AR,72903,1,TRU,35.3629992,-94.3702559
7820,9358 N Central Expy,9358 N Central Expy,,Dallas,TX,75231,1,TRU,32.875033,-96.7679695
7827,402 West Loop 281,402 West Loop 281,,Longview,TX,75604,1,TRU,32.5396631,-94.7559114
7826,2500 E. Central Texas Expressway #b,2500 E. Central Texas,Expressway #b,Killeen,TX,76541,1,TRU,31.0875445,-97.7184082
7825,414 E.s.e. Loop 323,414 E.s.e. Loop 323,,Tyler,TX,75701,1,TRU,32.303646,-95.2967669
8245,16511 N. Washington St.,16511 N. Washington St.,,Thornton,CO,80023-8971,1,TRU,39.995357,-104.9822122
6447,2785 E. Bidwell St.,2785 E. Bidwell St.,,Folsom,CA,95630,1,BRU,38.6523552,-121.1254362
6444,2655 Richmond Ave,2655 Richmond Ave,,Staten Island,NY,10314,1,BRU,40.5774739,-74.1645062
6039,4411 West Wisconsin Av,4411 West Wisconsin Av,,Appleton,WI,54913,1,TRU,44.2716916,-88.4739029
6038,1640 West Mason Street,1640 West Mason Street,,Green Bay,WI,54303,1,TRU,44.5259806,-88.0662776
6033,7309 West Town Way,7309 West Town Way,,Madison,WI,53719,1,TRU,43.054222,-89.5084793
6032,2723 Milton Ave.,2723 Milton Ave.,,Janesville,WI,53546,1,TRU,42.7166403,-89.0015931
6037,355 S. Moorland Road,355 S. Moorland Road,,Brookfield,WI,53005,1,TRU,43.0274305,-88.1112594
6035,3900 South 27th Street,3900 South 27th Street,,Milwaukee,WI,53221-1826,1,TRU,42.9724965,-87.9476354
6034,6449 East State St,6449 East State St,,Rockford,IL,61108,1,TRU,42.2651484,-88.9909397
9205,8515 Day Drive,8515 Day Drive,,Parma,OH,44129,1,TRU,41.3789259,-81.7447783
9204,1385 Som Center Road,1385 Som Center Road,,Mayfield Heights,OH,44124,1,TRU,41.5225244,-81.4369628
5171,311 Stanley Ktanger Bvd Tanger Outle Lancaster,311 Stanley Ktanger Bvd,Tanger Outle Lancaster,Lancaster,PA,17602,1,TRU,40.0265165,-76.2223881
9206,5555 Youngston-warren R,5555 Youngston-warren R,,Niles,OH,44446,1,TRU,41.2144333,-80.7463789
5176,5300 San Dario Avenue Mall Del Norte,5300 San Dario Avenue,Mall Del Norte,Laredo,TX,78041,1,TRU,27.551822,-99.501208
9203,590 Howe Ave,590 Howe Ave,,Cuyahoga Falls,OH,44221,1,TRU,41.1190914,-81.4762141
6411,2700 Central Park Ave,2700 Central Park Ave,,Yonkers,NY,10710,1,BRU,40.986162,-73.8238193
8385,500 East Naylor Mill Rd,500 East Naylor Mill Rd,,Salisbury,MD,21804,1,TRU,38.4082651,-75.5649102
6441,1522-24 Boston Post Rd.,1522-24 Boston Post Rd.,,Milford,CT,06460,1,BRU,41.2446803,-73.0303165
9209,1920 Edinboro Road,1920 Edinboro Road,,Erie,PA,16509,1,TRU,42.0658359,-80.0942953
9208,1601 West River Road No,1601 West River Road No,,Elyria,OH,44035,1,TRU,41.3981642,-82.1059948
8381,3330 Westgate Dr.,3330 Westgate Dr.,,Durham,NC,27707,1,TRU,35.9667951,-78.9625105
6559,1238 Putty Hill Ave.,1238 Putty Hill Ave.,,Towson,MD,21204,1,BRU,39.3934026,-76.5827889
8019,821 Columbia Center,821 Columbia Center,,Kennewick,WA,99336,1,TRU,46.2236563,-119.2273834
8018,447 Great Mall Drive Great Mall/bay Area,447 Great Mall Drive,Great Mall/bay Area,Milpitas,CA,95035,1,TRU,37.415738,-121.897412
5748,200 Bass Pro Drive The Outlets Of Mississi,200 Bass Pro Drive,The Outlets Of Mississi,Pearl,MS,39288,1,TRU,32.2739008,-90.1534123
5749,900 Camarillo C Dr 1112 Camarillo Prem Outlets,900 Camarillo C Dr 1112,Camarillo Prem Outlets,Camarillo,CA,93010,1,TRU,34.21665,-119.0603778
8015,1000 Cooper Point Road,1000 Cooper Point Road,,Olympia,WA,98502,1,TRU,47.038492,-122.9376523
8014,2070 N Eagle Road,2070 N Eagle Road,,Meridian,ID,83646,1,TRU,43.623913,-116.3544041
8013,3567 Nw Randall Way,3567 Nw Randall Way,,Silverdale,WA,98383,1,TRU,47.6556248,-122.6948862
8011,103 110th Ave N. E.,103 110th Ave N. E.,,Bellevue,WA,98004,1,TRU,47.6115437,-122.1942116
8010,1200 Lancaster Dr. Ne,1200 Lancaster Dr. Ne,,Salem,OR,97301,1,TRU,44.9450943,-122.9815825
6479,50 International Dr. S,50 International Dr. S,,Flanders,NJ,07836,1,BRU,40.8844094,-74.7087398
6478,20111 Route19,20111 Route19,,Cranberry Township,PA,16066,1,BRU,40.6827434,-80.1036059
6576,994 Brook Forest Ave.,994 Brook Forest Ave.,,Shorewood,IL,60404,1,BRU,41.5393849,-88.1971
6577,10732 Villiage Pkwy Dr,10732 Villiage Pkwy Dr,,Port Saint Lucie,FL,34987,1,BRU,27.268322,-80.4296689
5629,7102 Eastern Ave,7102 Eastern Ave,,Bell Gardens,CA,90201,1,TRU,33.9690693,-118.1634503
5628,1240 West Morena Blvd,1240 West Morena Blvd,,San Diego,CA,92110,1,TRU,32.7693348,-117.203907
5627,2425 Vista Way,2425 Vista Way,,Oceanside,CA,92054,1,TRU,33.1827531,-117.335011
5626,8790 Grossmont Blvd,8790 Grossmont Blvd,,La Mesa,CA,91941,1,TRU,32.7745777,-117.0097749
6471,6501 E. Lloyd Expresswy,6501 E. Lloyd Expresswy,,Evansville,IN,47715,1,BRU,37.973437,-87.4722165
6470,6680 Peach Street,6680 Peach Street,,Erie,PA,16509,1,BRU,42.0551205,-80.0948719
6477,2969 Festival Way,2969 Festival Way,,Waldorf,MD,20601,1,BRU,38.6307786,-76.9110403
5622,22035 Hawthorne Blvd,22035 Hawthorne Blvd,,Torrance,CA,90503,1,TRU,33.8269878,-118.3535367
5620,42500 Jackson Street,42500 Jackson Street,,Indio,CA,92203,1,TRU,33.740366,-116.213081
9560,900 West 78th St. South,900 West 78th St. South,,Richfield,MN,55423,1,BRU,44.8634484,-93.2913409
6326,330 Old Gate Lane,330 Old Gate Lane,,Milford,CT,06460,1,TRU,41.2346465,-73.0284275
6325,122 East Route 59,122 East Route 59,,Nanuet,NY,10954,1,TRU,41.0963527,-74.0061942
6324,1851 Sunrise Highway,1851 Sunrise Highway,,Bay Shore,NY,11706,1,TRU,40.7409708,-73.2370519
